CN446865340,2.02E+11,31.10.2024,CN,Light guide lighting device for painting room,"The invention discloses a light guide illumination device for a painting room, and mainly relates to the technical field of illumination. The light guide pipe connector is fixed at the top of a building, the ceiling lighting device is fixed on a ceiling in the building, the pipeline is arranged between the light guide pipe connector and the ceiling lighting device, the light guide pipe connector penetrates through the top of the building and is fixedly connected with the building, and a lighting cover is arranged at the top of the light guide pipe connector. Reflecting coatings are arranged on the inner wall of the light guide pipe connector and the inner wall of the pipeline, the ceiling lighting device comprises a connecting sleeve used for being connected with the pipeline, a pipe connecting cover arranged at the bottom of the connecting sleeve and a lens fixed in the pipe connecting cover, and the top face of the pipe connecting cover abuts against the bottom face of the ceiling. The natural light source is used for providing illumination for the indoor space, dependence on electric power is reduced, energy consumption can be reduced, and the comfort level of the indoor space can be improved.",F21S 11/00; F21V 7/00; F21V 5/04; F21V 7/22; F21V 17/00; F21V 17/12; F21V 8/00
US460145197,18400043,29.12.2023,US,SYSTEMS AND METHODS FOR DETECTING UNNECESSARY RESOURCE RE-UTILIZATION,"<p id=""p-0001"" num=""0000"">Systems and methods are disclosed for detecting unnecessary resource re-utilization. A method includes receiving a first data object, the first data object including an entity data set containing a plurality of entities; a first data set including request data associated with the plurality of entities; an event data set; and a plurality of data sets associated with one or more performance metrics. The method further includes generating an entity data object for each of the plurality of entities and applying a machine-learning model to the entity data objects generated for the plurality of entities. The method further includes determining a prediction indicator for each entity of the plurality of entities, generating a re-utilization offset data object for each of the plurality of entities, and causing the re-utilization offset data object for each entity to be displayed on a Graphical User Interface (GUI).</p>",G06F 17/18; G06F 16/2457; G16H 40/20
US319556421,16802366,26.02.2020,US,Systems and methods for graphical user interfaces for medical device trends,"<p id=""p-0001"" num=""0000"">Systems and methods are provided for perioperative care in a medical facility. In an example, a system includes a display and a computing device operably coupled to the display and storing instructions executable to output, to the display, a graphical user interface (GUI) that includes real-time medical device data of a patient, at least some of the real-time medical device data displayed via the GUI as a plurality of patient monitoring parameter tiles, the GUI including a risk score indicative of a relative likelihood that the patient will exhibit a condition within a period of time, and responsive to a user input, display, on the GUI, a set of trend lines each showing values for a respective patient monitoring parameter over a time range, each trend line of the set of trend lines selected based on a contribution of each respective patient monitoring parameter to the risk score.</p>",G06F 3/00; A61B 5/00; G16H 40/67; G16H 50/30; G06F 3/0482
US407849203,18199860,19.05.2023,US,METHOD AND SYSTEM FOR COMPUTER-AIDED DECISION GUIDANCE,"<p id=""p-0001"" num=""0000"">A system for computer-aided decision guidance includes and/or interfaces with a computing system. A method for computer-aided decision guidance includes: receiving a set of data; determining a set of parameters associated with the set of data; and triggering an output based on the set of parameters. Additionally or alternatively, the method can include analyzing the set of data and/or any other suitable processes.</p>",G16H 50/20; G16H 30/40
US339098706,16325603,15.08.2017,US,DRUG AND DEVICE COMBINATION PRODUCTS WITH IMPROVED SAFETY AND EFFICACY PROFILES,"<p id=""p-0001"" num=""0000"">The present invention describes a novel oral drug dispensing system comprised of a mobile Drug Specific App which utilizes a patient and drug specific drug dispensing algorithm which incorporates the use of digitally captured and patient self-assessment, self-test, and/or self-report, prescription, and dispenser information/values to; (i) control drug dispensing to improve medication safety, (ii) personalize oral drug therapy, (iii) improve medication effectiveness while avoiding drug mediated side effects, (iv) decreases misuse, abuse, over dosing, under dosing, dependence, addiction, divergence, accidental ingestion, overdose, and deaths, (v) improve disease management, (vi) ensure prescription compliance, and (vii) promotes prescription persistence on a cost-effective real-time basis.</p>",G16H 20/13; G16H 40/67; G16H 70/40; G06F 21/32; G06F 40/58; G06N 5/00
WO2018035147,PCT/US2017/046997,15.08.2017,WO,DRUG AND DEVICE COMBINATION PRODUCTS WITH IMPROVED SAFETY AND EFFICACY PROFILES,"The present invention describes a novel oral drug dispensing system comprised of a mobile Drug Specific App which utilizes a patient and drug specific drug dispensing algorithm which incorporates the use of digitally captured and patient self-assessment, self-test, and/or self- report, prescription, and dispenser information/values to; (i) control drug dispensing to improve medication safety, (ii) personalize oral drug therapy, (iii) improve medication effectiveness while avoiding drug mediated side effects, (iv) decreases misuse, abuse, over dosing, under dosing, dependence, addiction, divergence, accidental ingestion, overdose, and deaths, (v) improve disease management, (vi) ensure prescription compliance, and (vii) promotes prescription persistence on a cost-effective real-time basis.",G06F 17/00
WO2019122100,PCT/EP2018/086150,20.12.2018,WO,WORKFLOW FOR RISK ASSESSMENT AND PATIENT MANAGEMENT USING PROCALCITONIN AND MIDREGIONAL-PROADRENOMEDULLIN,"The present invention is in the field of clinical diagnostics. Particularly, the present invention relates to the assessment of severity of a subject being suspected of an infection or having an infection, who may have physiological signs or increased risk factors for infection, in particular from an infectious disease by determination of the levels of Procalcitonin (hereinafter: PCT) (SEQ ID No: 1and/ or proadrenomedullin (hereinafter: proADM)) (SEQ ID No: 3) or a partial peptide or fragment thereof, in particular midregional proadrenomedullin (MR-proADM) (SEQ ID No: 2), in a sample of a patient and the invention is related to a workflow hereto. Moreover, the invention refers to the assessment related to an infection like ruling out/in a patient and stratification, risk assessment, in particular to avoid rehospitalisation and hospital and post- discharge mortality.",G01N 33/74
US381469652,17843099,17.06.2022,US,Method and system for computer-aided decision guidance,"<p id=""p-0001"" num=""0000"">A system for computer-aided decision guidance includes and/or interfaces with a computing system. A method for computer-aided decision guidance includes: receiving a set of data; determining a set of parameters associated with the set of data; and triggering an output based on the set of parameters. Additionally or alternatively, the method can include analyzing the set of data and/or any other suitable processes.</p>",G16H 50/20; G16H 30/40; G16H 30/20; G16H 40/20
US321831186,16956036,20.12.2018,US,Workflow for risk assessment and patient management using procalcitonin and midregional-proadrenomedullin,"<p id=""p-0001"" num=""0000"">The present invention is in the field of clinical diagnostics. Particularly, the present invention relates to the assessment of severity of a subject being suspected of an infection or having an infection, who may have physiological signs or increased risk factors for infection, in particular from an infectious disease by determination of the levels of Procalcitonin (hereinafter: PCT) (SEQ ID No: 1 and/or proadrenomedullin (hereinafter: proADM)) (SEQ ID No: 3) or a partial peptide or fragment thereof, in particular midregional proadrenomedullin (MR-proADM) (SEQ ID No: 2), in a sample of a patient and the invention is related to a workflow hereto. Moreover, the invention refers to the assessment related to an infection like ruling out/in a patient and stratification, risk assessment, in particular to avoid rehospitalisation and hospital and post-discharge mortality.</p>",G01N 33/74
AU228081421,2017218008,13.02.2017,AU,Opioid+device combination products with improved safety and efficacy profiles,"The present invention describes a novel oral opioid dispensing system comprised of a mobile Opioid Specific App which utilizes a patient and drug specific drug dispensing algorithm which incorporates the use of digitally captured and patient self-assessment, self-test, and/or self- report, prescription, and dispenser information/values to; (i) control opioid dispensing to improve medication safety, (ii) personalize oral drug therapy, (iii) improve medication effectiveness while avoiding drug mediated side effects, (iv) decreases misuse, abuse, over dosing, under dosing, dependence, addiction, divergence, accidental ingestion, overdose, and deaths, (v) improve disease management, (vi) ensure prescription compliance, and (vii) promotes prescription persistence on a cost-effective real-time basis.",A61B 3/11; A61B 5/00; A61M 5/172
CA225415396,3014319,13.02.2017,CA,OPIOID+DEVICE COMBINATION PRODUCTS WITH IMPROVED SAFETY AND EFFICACY PROFILES,"The present invention describes a novel oral opioid dispensing system comprised of a mobile Opioid Specific App which utilizes a patient and drug specific drug dispensing algorithm which incorporates the use of digitally captured and patient self-assessment, self-test, and/or self- report, prescription, and dispenser information/values to; (i) control opioid dispensing to improve medication safety, (ii) personalize oral drug therapy, (iii) improve medication effectiveness while avoiding drug mediated side effects, (iv) decreases misuse, abuse, over dosing, under dosing, dependence, addiction, divergence, accidental ingestion, overdose, and deaths, (v) improve disease management, (vi) ensure prescription compliance, and (vii) promotes prescription persistence on a cost-effective real-time basis.",A61B 3/11; A61B 5/00; A61M 5/172
WO2017139761,PCT/US2017/017665,13.02.2017,WO,OPIOID+DEVICE COMBINATION PRODUCTS WITH IMPROVED SAFETY AND EFFICACY PROFILES,"The present invention describes a novel oral opioid dispensing system comprised of a mobile Opioid Specific App which utilizes a patient and drug specific drug dispensing algorithm which incorporates the use of digitally captured and patient self-assessment, self-test, and/or self- report, prescription, and dispenser information/values to; (i) control opioid dispensing to improve medication safety, (ii) personalize oral drug therapy, (iii) improve medication effectiveness while avoiding drug mediated side effects, (iv) decreases misuse, abuse, over dosing, under dosing, dependence, addiction, divergence, accidental ingestion, overdose, and deaths, (v) improve disease management, (vi) ensure prescription compliance, and (vii) promotes prescription persistence on a cost-effective real-time basis.",A61B 3/11; A61B 5/00; A61M 5/172
EP245433702,17209151,20.12.2017,EP,WORKFLOW FOR RISK ASSESSMENT AND PATIENT MANAGEMENT USING PROCALCITONIN AND MIDREGIONAL-PROADRENOMEDULLIN,"The present invention is in the field of clinical diagnostics. Particularly, the present invention relates to the assessment of severity of a subject being suspected of an infection or having an infection, who may have physiological signs or increased risk factors for infection, in particular from an infectious disease by determination of the levels of Procalcitonin (hereinafter: PCT) (SEQ ID No: 1 and/ or proadrenomedullin (hereinafter: proADM)) (SEQ ID No: 3) or a partial peptide or fragment thereof, in particular midregional proadrenomedullin (MR-proADM) (SEQ ID No: 2), in a sample of a patient and the invention is related to a workflow hereto. Moreover, the invention refers to the assessment related to an infection like ruling out/in a patient and stratification, risk assessment, in particular to avoid rehospitalisation and hospital and post-discharge mortality.",G01N 33/74
US447189669,18481944,05.10.2023,US,HANDOFF SEQUENCE FOR CITY NODES,"<p id=""p-0001"" num=""0000"">An example operation includes one or more of establishing a communication between a first vehicle and a computing node, determining data to be transmitted from the computing node to the first vehicle responsive to a portion of the data being stored on a second vehicle, determining the second vehicle will be in proximity to the first vehicle, and transmitting the portion of the data from the second vehicle to the first vehicle when the vehicles are in proximity and a remaining portion of the data from the computing node to the first vehicle.</p>",H04L 1/1809; H04W 76/15
AU194274634,2010308329,18.10.2010,AU,Integrated health data capture and analysis system,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G06F 17/00; G06Q 50/00
CA94552566,2778270,18.10.2010,CA,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G16H 50/50; G16H 40/00; G16H 50/20; G16H 50/70; G16H 50/80
IN211696526,4056/DELNP/2012,08.05.2012,IN,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G06F 17/00
WO2011049886,PCT/US2010/053088,18.10.2010,WO,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G06F 17/00; G06Q 50/00
EP453820268,24206553,18.10.2010,EP,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G16H 50/80
US447186639,18377259,05.10.2023,US,ROUTE PREDICTION WITH CITY NODES,"<p id=""p-0001"" num=""0000"">An example operation includes one or more of determining data to be provided to a vehicle, determining data to be retrieved from the vehicle, determining a route for the vehicle based on an amount of time the data is provided to the vehicle and the data is retrieved from the vehicle, a speed of the vehicle, and a location of at least one computing node that is configured to provide and retrieve the data.</p>",G01C 21/28
US42115856,11284855,22.11.2005,US,System and method for integrated learning and understanding of healthcare informatics,"<p id=""p-0001-en"" num=""0000"">An informatics system permits data entities from a wide range of data sources to be accessed and evaluated. The sources of the data entities may be simply data sources, such as for articles and other non-patient or population specific information, as well as controllable and prescribable sources, such diagnostic imaging, clinical and other sources forming part of the patient care path. The entities are organized, analyzed in accordance with a domain framework, which may be altered by a user to focus on factors and informational components of interest. Holistic and integrated understanding of such factors are there fore available, and refinement of healthcare processes can be made to provide improved care in a more time and cost effective manner. </p>",G06Q 10/00; G06Q 10/00; G06F 17/30; G06F 17/30
US447188543,18481924,05.10.2023,US,ROUTE INTELLIGENCE FOR CITY NODES,"<p id=""p-0001"" num=""0000"">An example operation includes one or more of determining by a primary computing node that an en route vehicle will be delayed for a time-sensitive event, coordinating by the primary computing node with a secondary computing node at an event location and the en route vehicle to provide a real-time event experience to at least one device in the en route vehicle, managing by the primary computing node the real-time event experience between the secondary computing node and the at least one device in the en route vehicle, transferring by the primary computing node the real-time event experience to the secondary computing node when a device of the at least one device is in proximity to the secondary computing node, and terminating by the secondary computing node the real-time event experience when the at least one device reaches a specific location within the event location.</p>",G08G 1/0967; G08G 1/01
US447188001,18481934,05.10.2023,US,SPECIALIZED AND SELF-LEARNING NODES,"<p id=""p-0001"" num=""0000"">An example operation includes one or more of determining, by a first node, that an event has occurred in a geographic area, predicting, by the first node, a severity of the event, a duration of the event, and at least one vehicle associated with the event, sending, by the first node, the prediction to a second node and a time the at least one vehicle will be proximate the second node, and sending by the second node, notifications to other vehicles proximate the second node to maneuver based on the prediction, prior to the time.</p>",G06N 20/00
US447188533,18481941,05.10.2023,US,DENSITY DESIGN FOR CITY NODES,"<p id=""p-0001"" num=""0000"">An example operation includes one or more of receiving information at a vehicle in proximity to a first node from the first node, sending information from the vehicle to the first node, analyzing the sent information by the first node, determining by the first node that the vehicle will be in proximity to an adjacent node to the first node, after the vehicle is no longer in proximity to the first node, receiving the analyzed information from the first node at the adjacent node, constructing information related to the received analyzed information at the adjacent node, and sending the constructed information to the vehicle from the adjacent node.</p>",G08G 1/01; H04W 64/00
WO2018005828,PCT/US2017/040053,29.06.2017,WO,SYSTEM AND METHOD FOR TRANSITIONS OF CARE,"A system and method to manage the transitioning the care of an individual in a healthcare setting from one point of care with a particular set of characteristics to the another physical location with a different set of characteristics by providing for the retrieval of information relating to an individual by a plurality of authorized users and devices at multiple facilities. The system includes a skin wearable, waterproof, non-transferable frangible individual identification device comprising an adhesive and an ink arranged to provide a physiologically and optically perceptible, humanly understandable, and machine readable information relating to said individual.",G06Q 50/00
US235227768,15952983,13.04.2018,US,Integrated health data capture and analysis system,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G16H 50/50; G16H 50/70; G16H 50/20; G16H 50/80; G16Z 99/00
US232149991,15952957,13.04.2018,US,Integrated health data capture and analysis system,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G16H 50/50; G16H 50/70; G16H 50/80; G16H 50/20; G06F 19/00
US192508748,15246401,24.08.2016,US,Integrated health data capture and analysis system,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G16H 50/50; G16H 50/80; G16H 50/70; G16H 50/20; G06F 19/00
IL58148750,219324,19.04.2012,IL,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,,
US73219287,12906975,18.10.2010,US,Integrated health data capture and analysis system,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G06G 7/48; G06F 19/00
AU194188849,2016247105,19.10.2016,AU,Integrated health data capture and analysis system,"The present disclosure provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G06F 17/00; G06Q 50/00
CA297645613,3081708,,CA,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G01N 35/02; G01N 33/48; G01N 33/50; G01N 33/569; G16B 50/00
US131969037,14511753,10.10.2014,US,Integrated health data capture and analysis system,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G06F 19/00
EP332623526,21159116,18.10.2010,EP,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.",G16H 50/80
US355371942,17543330,06.12.2021,US,INTEGRATED HEALTH DATA CAPTURE AND ANALYSIS SYSTEM,"<p id=""p-0001"" num=""0000"">The present invention provides an integrated health care surveillance and monitoring system that provides real-time sampling, modeling, analysis, and recommended interventions. The system can be used to monitor infectious and chronic diseases. When faced with outbreak of an infectious disease agent, e.g., influenza virus, the system can identify active cases through pro-active sampling in high risk locations, such as schools or crowded commercial areas. The system can notify appropriate entities, e.g., local, regional and national governments, when an event is detected, thereby allowing for proactive management of a possible outbreak. The system also predicts the best response for deployment of scarce resources.</p>",G16H 50/50; G16H 50/70; G16H 50/20; G16H 50/80; G16Z 99/00
US306238327,16802547,26.02.2020,US,DATA COMMAND CENTER VISUAL DISPLAY SYSTEM,"<p id=""p-0001"" num=""0000"">A data command center visual display system presents dynamic data to a display screen. The command center visual display system includes a plurality of adjustable display panels configured to display predetermined combinations of patient identification information and patient medical information. A patient flowsheet is created that includes a table that presents the patient's medical information by medical service, medical procedure, diagnostic test, medication, and diagnosis that is prescribed, ordered, performed, or selected during respective encounters with at least one medical provider. In response to selection by a user, at least two adjustable display panels containing medical information relating to one or more patients in the patient flowsheet are presented to the display in a single view. The user may edit or move the medical information or the patient identification information within the display panels while the display panels are simultaneously open.</p>",G16H 15/00; G16H 10/60; G16H 40/63; G16H 40/20
US443653144,18611501,20.03.2024,US,"Artificially Intelligent Systems, Methods and Media for Identification, Quantification and Correction of Defects in Health Care Services","<p id=""p-0001"" num=""0000"">The disclosure pertains to a secure intelligent networked system for identifying and correcting a defect in a health care service and method for using the same. The system receives data regarding patient care, generally obtained from commercial insurance claims, customer claims or Medicare claims. The system operates on a plurality of nodes configured based on a set of metrics associated with the appropriateness of health care measures. The system may generate a determination regarding the appropriateness of the measure. The system may further produce a second determination denoting a physician's overall conformity with appropriate standards of practice. Finally, the system may generate a knowledge narrative indicating an appropriate action.</p>",G16H 40/20; G16H 20/00; G16H 50/20; G16H 70/20
US342266547,17390529,30.07.2021,US,Health Sticker:  A Modular Adhesive Platform Monitoring Vital Signals,"<p id=""p-0001"" num=""0000"">Systems and methods for medical monitoring devices are provided. Various embodiments include a monitoring device platform. The platform may adhere to a smartphone and house one or more medical monitoring devices to accommodate for one or more health conditions. The medical monitoring devices may be interchangeable and the types of medical monitoring devices on the platform is customizable. The platform may include Bluetooth® functionality and is compatible with smart phones or other smart devices. Medical information collected by the platform is transmitted to the smart phone for viewing by the user. The medical information may be processed by a machine learning engine and can be used to highlight relevant information within an action plan created by a medical professional. Individual medical devices can slide and lock into the platform and may be used while the phone is in use.</p>",G16H 40/67; A61B 5/00; G16H 10/20; G16H 50/30; G16H 50/20; G16H 10/60; G16H 50/70; G16H 15/00; G16H 20/10; G06F 1/28
US447601377,18755153,26.06.2024,US,HIERARCHICAL MULTI-DISEASE DETECTION SYSTEM WITH FEATURE DISENTANGLEMENT AND CO-OCCURRENCE EXPLOITATION FOR RETINAL IMAGE ANALYSIS,"<p id=""p-0001"" num=""0000"">Systems and methods for accurate, reliable, and comprehensive multi-disease retinal screening is disclosed. Leveraging a hierarchical deep learning architecture, a system can optimize feature extraction through a convolutional neural network (CNN) by first classifying images as normal or abnormal, and then discern the presence and severity of specific diseases using disease-specific CNN branches. The hierarchical deep learning architecture can promote feature disentanglement by associating each branch with a potentially unique set of parameters, enhancing disease-specific feature sensitivity. The system can further refine disease detection accuracy by implementing a probability classifier to exploit patterns of disease co-occurrence. A Monte Carlo Expectation-Maximization algorithm can optimize the parameters of the probability classifier, and a subsequent prediction calibration step can correct potential biases in the final predictions. An end-to-end learning approach using backpropagation to optimize all parameters concurrently can be employed to ensure robust disease prediction outcomes.</p>",G06T 7/00; G16H 30/40
CN437816162,2.02E+11,11.01.2024,CN,??????????,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,A01H 1/02
WO2020160326,PCT/US2020/015961,30.01.2020,WO,HEALTH STICKER: A MODULAR ADHESIVE PLATFORM MONITORING VITAL SIGNALS,Systems and methods for medical monitoring devices are provided. Various embodiments include a monitoring device platform. The platform may adhere to a smartphone and house one or more medical monitoring devices to accommodate for one or more health conditions. The medical monitoring devices may be interchangeable and the types of medical monitoring devices on the platform is customizable. The platform may include Bluetooth® functionality and is compatible with smart phones or other smart devices. Medical information collected by the platform is transmitted to the smart phone for viewing by the user. The medical information may be processed by a machine learning engine and can be used to highlight relevant information within an action plan created by a medical professional. Individual medical devices can slide and lock into the platform and may be used while the phone is in use.,G16H 10/60; A61J 7/04; A61B 5/02; G06F 15/16
US458474865,19077404,12.03.2025,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Module for housing electronic and electromechanical medical equipment including a portable digital camera and processing circuitry with machine vision and machine learning software for automatically documenting healthcare events and healthcare equipment operations in the electronic health record.</p>",A61G 13/10; A61B 46/10; A61B 50/13; A61B 50/15; A61B 90/50; A61M 16/01; A61M 16/06; A61M 16/18; B01D 46/00; G06F 16/10; G06F 16/48; G06T 7/70; G06V 10/00; G16H 10/60; G16H 20/17; G16H 20/40; G16H 30/20; G16H 30/40
US468463757,19293924,07.08.2025,US,RELOCATION MODULE AND METHODS FOR SURGICAL EQUIPMENT,"<p id=""p-0001"" num=""0000"">Module for housing electronic and electromechanical medical equipment including a portable digital camera and processing circuitry with machine vision and machine learning software for automatically documenting healthcare events and healthcare equipment operations in the electronic health record.</p>",A61G 13/10; A61B 46/10; A61B 50/13; A61B 50/15; A61B 90/50; A61M 16/01; A61M 16/06; A61M 16/18; B01D 46/00; G06F 16/10; G06F 16/48; G06T 7/70; G06V 10/00; G16H 10/60; G16H 20/17; G16H 20/40; G16H 30/20; G16H 30/40
US309779984,16926898,13.07.2020,US,Method and system for automated medical records processing with telemedicine,"<p id=""p-0001"" num=""0000"">A method and system for automated medical records processing with telemedicine is presented. The method and system includes plural electronic medical templates specifically designed such that they reduce the complexity and risk associated with collecting virtual patient encounter information, creating a medical diagnosis, tracking the patient through the medical processes during a telemedicine session and generate the appropriate number and type medical codes for a specific type of medical practice when processed. The medical codes and other types of processed virtual patient encounter information are displayed in real-time on electronic medical records and invoices immediately after a virtual patient encounter from a telemedicine visit.</p>",G16H 10/60; G16H 40/67; G06Q 10/06; G16H 40/20; G16H 80/00; G16H 50/20; G16H 50/70; G16H 70/20; G06Q 30/04; G06Q 40/08; G16H 15/00; G06Q 10/04; G16H 70/60; G06Q 10/10; H04L 67/12; G06F 16/9538; A61B 5/00; G06Q 30/00
US160077868,14825981,13.08.2015,US,SYSTEMS AND METHODS FOR MULTI-ANALYSIS,"<p id=""p-0001"" num=""0000"">Systems and methods are provided for sample processing. A device may be provided, capable of receiving the sample, and performing one or more of a sample preparation, sample assay, and detection step. The device may be capable of performing multiple assays. The device may comprise one or more modules that may be capable of performing one or more of a sample preparation, sample assay, and detection step. The device may be capable of performing the steps using a small volume of sample.</p>",G01N 35/02; G01N 35/10; G01N 35/00; G01N 21/75
EP240631269,17194971,05.10.2017,EP,"METHOD FOR ANALYSING A MEDICAL IMAGING DATA SET, SYSTEM FOR ANALYSING A MEDICAL IMAGING DATA SET, COMPUTER PROGRAM PRODUCT AND A COMPUTER-READABLE MEDIUM","Method for analysing a medical imaging data set (11) comprising: 
- providing the medical imaging data set (11); 
- assigning a probability value (12) for a negative finding, in particular for a negative finding of a specific type of abnormality, to the medical imaging data set (11), wherein the probability value (12) is based on the image data set (11); and 
- providing the medical imaging data set (11) automatically either 
- to an output device (21) for analysing the medical imaging data set (11) or 
- to a device for storing (20) the medical imaging data set (11)  
based on the probability value (12).",G06T 7/00; G06V 10/764; G06V 10/82; G16H 15/00; G16H 30/40; G16H 50/20
